++average   	++position_x	++position_y	++radius    	
$$0.21976	$$170.00000	$$140.00000	$$8.00000	
$$0.23710	$$170.00000	$$140.00000	$$8.00000	
$$0.24016	$$170.00000	$$140.00000	$$8.00000	
$$0.24603	$$170.00000	$$140.00000	$$8.00000	
$$0.25283	$$172.00000	$$140.00000	$$8.00000	
$$0.25912	$$172.00000	$$140.00000	$$8.00000	
$$0.26779	$$172.00000	$$139.00000	$$8.00000	
$$0.27612	$$172.00000	$$137.00000	$$8.00000	
$$0.27859	$$172.00000	$$137.00000	$$8.00000	
$$0.27119	$$173.00000	$$139.00000	$$8.00000	
$$0.27238	$$173.00000	$$139.00000	$$8.00000	
$$0.27382	$$173.00000	$$137.00000	$$8.00000	
$$0.26983	$$173.00000	$$139.00000	$$8.00000	
$$0.27161	$$175.00000	$$139.00000	$$8.00000	
$$0.26711	$$175.00000	$$139.00000	$$8.00000	
$$0.25946	$$175.00000	$$139.00000	$$8.00000	
$$0.26524	$$175.00000	$$139.00000	$$8.00000	
$$0.26243	$$178.00000	$$139.00000	$$8.00000	
$$0.24305	$$179.00000	$$139.00000	$$8.00000	
$$0.23965	$$182.00000	$$139.00000	$$8.00000	
$$0.25011	$$182.00000	$$139.00000	$$8.00000	
$$0.40899	$$182.00000	$$139.00000	$$8.00000	
$$0.57970	$$182.00000	$$139.00000	$$8.00000	
$$0.70654	$$182.00000	$$139.00000	$$8.00000	
$$0.82343	$$182.00000	$$139.00000	$$8.00000	
$$0.87444	$$182.00000	$$139.00000	$$8.00000	
$$0.88676	$$182.00000	$$139.00000	$$8.00000	
$$0.89220	$$182.00000	$$139.00000	$$8.00000	
$$0.89739	$$182.00000	$$139.00000	$$8.00000	
$$0.90071	$$182.00000	$$139.00000	$$8.00000	
$$0.90368	$$182.00000	$$139.00000	$$8.00000	
$$0.90453	$$182.00000	$$139.00000	$$8.00000	
$$0.90827	$$182.00000	$$139.00000	$$8.00000	
$$0.91040	$$182.00000	$$139.00000	$$8.00000	
$$0.90938	$$182.00000	$$139.00000	$$8.00000	
$$0.91031	$$182.00000	$$139.00000	$$8.00000	
$$0.91031	$$182.00000	$$139.00000	$$8.00000	
$$0.90921	$$182.00000	$$139.00000	$$8.00000	
$$0.90802	$$182.00000	$$139.00000	$$8.00000	
$$0.90793	$$182.00000	$$139.00000	$$8.00000	
$$0.90963	$$182.00000	$$139.00000	$$8.00000	
$$0.90895	$$182.00000	$$139.00000	$$8.00000	
$$0.90802	$$182.00000	$$139.00000	$$8.00000	
$$0.90802	$$182.00000	$$139.00000	$$8.00000	
$$0.90802	$$182.00000	$$139.00000	$$8.00000	
$$0.90751	$$182.00000	$$139.00000	$$8.00000	
$$0.90810	$$182.00000	$$139.00000	$$8.00000	
$$0.90470	$$182.00000	$$139.00000	$$8.00000	
$$0.90742	$$182.00000	$$139.00000	$$8.00000	
$$0.90980	$$182.00000	$$139.00000	$$8.00000	
$$0.91074	$$182.00000	$$139.00000	$$8.00000	
$$0.91074	$$182.00000	$$139.00000	$$8.00000	
$$0.91048	$$182.00000	$$139.00000	$$8.00000	
$$0.90810	$$182.00000	$$139.00000	$$8.00000	
$$0.90615	$$182.00000	$$139.00000	$$8.00000	
$$0.90513	$$182.00000	$$139.00000	$$8.00000	
$$0.90555	$$182.00000	$$139.00000	$$8.00000	
$$0.90377	$$182.00000	$$139.00000	$$8.00000	
$$0.90428	$$182.00000	$$139.00000	$$8.00000	
$$0.90283	$$182.00000	$$139.00000	$$8.00000	
$$0.89850	$$182.00000	$$139.00000	$$8.00000	
$$0.89603	$$182.00000	$$139.00000	$$8.00000	
$$0.88880	$$182.00000	$$139.00000	$$8.00000	
$$0.86126	$$182.00000	$$139.00000	$$8.00000	
$$0.70416	$$182.00000	$$139.00000	$$8.00000	
$$0.50395	$$182.00000	$$139.00000	$$8.00000	
$$0.34183	$$182.00000	$$139.00000	$$8.00000	
$$0.28284	$$182.00000	$$139.00000	$$8.00000	
$$0.25487	$$182.00000	$$139.00000	$$8.00000	
$$0.24458	$$179.00000	$$137.00000	$$8.00000	
$$0.24518	$$178.00000	$$139.00000	$$8.00000	
$$0.23803	$$176.00000	$$140.00000	$$8.00000	
$$0.23208	$$175.00000	$$140.00000	$$8.00000	
$$0.22945	$$175.00000	$$140.00000	$$8.00000	
$$0.22367	$$175.00000	$$140.00000	$$8.00000	
$$0.21474	$$175.00000	$$140.00000	$$8.00000	
$$0.20786	$$175.00000	$$140.00000	$$8.00000	
$$0.20683	$$175.00000	$$140.00000	$$8.00000	
$$0.21933	$$176.00000	$$142.00000	$$8.00000	
$$0.22282	$$176.00000	$$142.00000	$$8.00000	
$$0.22273	$$176.00000	$$142.00000	$$8.00000	
$$0.22520	$$178.00000	$$142.00000	$$8.00000	
$$0.22656	$$178.00000	$$143.00000	$$8.00000	
$$0.22460	$$176.00000	$$143.00000	$$8.00000	
$$0.23115	$$178.00000	$$145.00000	$$8.00000	
$$0.23021	$$178.00000	$$146.00000	$$8.00000	
$$0.23378	$$178.00000	$$146.00000	$$8.00000	
$$0.23871	$$176.00000	$$146.00000	$$8.00000	
$$0.24322	$$176.00000	$$145.00000	$$8.00000	
$$0.24824	$$176.00000	$$145.00000	$$8.00000	
$$0.24671	$$176.00000	$$145.00000	$$8.00000	
$$0.25121	$$176.00000	$$145.00000	$$8.00000	
$$0.25045	$$176.00000	$$143.00000	$$8.00000	
$$0.25351	$$176.00000	$$143.00000	$$8.00000	
$$0.25623	$$176.00000	$$143.00000	$$8.00000	
$$0.25716	$$176.00000	$$142.00000	$$8.00000	
$$0.25674	$$176.00000	$$142.00000	$$8.00000	
$$0.26065	$$176.00000	$$142.00000	$$8.00000	
$$0.26218	$$175.00000	$$140.00000	$$8.00000	
$$0.26422	$$175.00000	$$140.00000	$$8.00000	
$$0.26532	$$176.00000	$$140.00000	$$8.00000	
$$0.60435	$$176.00000	$$140.00000	$$8.00000	
$$0.30749	$$175.00000	$$142.00000	$$8.00000	
$$0.28879	$$175.00000	$$142.00000	$$8.00000	
$$0.28836	$$175.00000	$$143.00000	$$8.00000	
$$0.28496	$$176.00000	$$145.00000	$$8.00000	
$$0.28794	$$176.00000	$$143.00000	$$8.00000	
$$0.28989	$$178.00000	$$145.00000	$$8.00000	
$$0.28513	$$178.00000	$$145.00000	$$8.00000	
$$0.22877	$$179.00000	$$142.00000	$$8.00000	
$$0.20462	$$179.00000	$$142.00000	$$8.00000	
$$0.19731	$$179.00000	$$140.00000	$$8.00000	
$$0.19638	$$179.00000	$$139.00000	$$8.00000	
$$0.19408	$$179.00000	$$139.00000	$$8.00000	
$$0.19255	$$179.00000	$$139.00000	$$8.00000	
$$0.19119	$$179.00000	$$139.00000	$$8.00000	
$$0.19952	$$179.00000	$$139.00000	$$8.00000	
$$0.20658	$$179.00000	$$137.00000	$$8.00000	
$$0.20326	$$179.00000	$$139.00000	$$8.00000	
$$0.20258	$$179.00000	$$139.00000	$$8.00000	
$$0.20139	$$181.00000	$$139.00000	$$8.00000	
$$0.19264	$$179.00000	$$139.00000	$$8.00000	
$$0.19221	$$179.00000	$$139.00000	$$8.00000	
$$0.18830	$$179.00000	$$139.00000	$$8.00000	
$$0.18779	$$179.00000	$$140.00000	$$8.00000	
$$0.18830	$$179.00000	$$140.00000	$$8.00000	
$$0.18660	$$179.00000	$$140.00000	$$8.00000	
$$0.18354	$$179.00000	$$140.00000	$$8.00000	
$$0.17887	$$179.00000	$$140.00000	$$8.00000	
$$0.16866	$$179.00000	$$140.00000	$$8.00000	
$$0.16254	$$179.00000	$$140.00000	$$8.00000	
$$0.16756	$$179.00000	$$142.00000	$$8.00000	
$$0.16603	$$179.00000	$$142.00000	$$8.00000	
$$0.17045	$$179.00000	$$142.00000	$$8.00000	
$$0.17878	$$179.00000	$$142.00000	$$8.00000	
$$0.18941	$$179.00000	$$142.00000	$$8.00000	
$$0.19927	$$179.00000	$$142.00000	$$8.00000	
$$0.21338	$$179.00000	$$142.00000	$$8.00000	
$$0.22647	$$179.00000	$$142.00000	$$8.00000	
$$0.23455	$$179.00000	$$142.00000	$$8.00000	
$$0.23795	$$179.00000	$$142.00000	$$8.00000	
$$0.25954	$$179.00000	$$142.00000	$$8.00000	
$$0.26362	$$179.00000	$$142.00000	$$8.00000	
$$0.26430	$$179.00000	$$142.00000	$$8.00000	
$$0.27595	$$179.00000	$$142.00000	$$8.00000	
$$0.27757	$$179.00000	$$142.00000	$$8.00000	
$$0.28462	$$179.00000	$$142.00000	$$8.00000	
$$0.28318	$$179.00000	$$142.00000	$$8.00000	
$$0.28692	$$179.00000	$$142.00000	$$8.00000	
$$0.30256	$$179.00000	$$142.00000	$$8.00000	
$$0.29338	$$179.00000	$$142.00000	$$8.00000	
$$0.29533	$$179.00000	$$142.00000	$$8.00000	
$$0.29533	$$179.00000	$$142.00000	$$8.00000	
$$0.28879	$$179.00000	$$142.00000	$$8.00000	
$$0.28488	$$179.00000	$$142.00000	$$8.00000	
$$0.28250	$$178.00000	$$142.00000	$$8.00000	
$$0.27306	$$179.00000	$$142.00000	$$8.00000	
$$0.27246	$$179.00000	$$142.00000	$$8.00000	
$$0.27136	$$179.00000	$$142.00000	$$8.00000	
$$0.26328	$$178.00000	$$142.00000	$$8.00000	
$$0.21695	$$178.00000	$$142.00000	$$8.00000	
$$0.19935	$$178.00000	$$142.00000	$$8.00000	
$$0.18448	$$178.00000	$$142.00000	$$8.00000	
$$0.17972	$$178.00000	$$142.00000	$$8.00000	
$$0.16943	$$176.00000	$$142.00000	$$8.00000	
$$0.17742	$$178.00000	$$142.00000	$$8.00000	
$$0.17504	$$178.00000	$$142.00000	$$8.00000	
$$0.17708	$$178.00000	$$142.00000	$$8.00000	
$$0.17870	$$178.00000	$$142.00000	$$8.00000	
$$0.17717	$$178.00000	$$142.00000	$$8.00000	
$$0.17827	$$178.00000	$$142.00000	$$8.00000	
$$0.17946	$$178.00000	$$142.00000	$$8.00000	
$$0.17946	$$178.00000	$$142.00000	$$8.00000	
$$0.17929	$$178.00000	$$142.00000	$$8.00000	
$$0.18006	$$178.00000	$$142.00000	$$8.00000	
$$0.17972	$$178.00000	$$142.00000	$$8.00000	
$$0.17249	$$178.00000	$$142.00000	$$8.00000	
$$0.16951	$$178.00000	$$140.00000	$$8.00000	
$$0.16628	$$178.00000	$$140.00000	$$8.00000	
$$0.17070	$$178.00000	$$142.00000	$$8.00000	
$$0.16501	$$178.00000	$$140.00000	$$8.00000	
$$0.16722	$$178.00000	$$140.00000	$$8.00000	
$$0.16866	$$178.00000	$$140.00000	$$8.00000	
$$0.17377	$$178.00000	$$140.00000	$$8.00000	
$$0.18669	$$178.00000	$$140.00000	$$8.00000	
$$0.20343	$$178.00000	$$142.00000	$$8.00000	
$$0.21330	$$179.00000	$$142.00000	$$8.00000	
$$0.22562	$$178.00000	$$140.00000	$$8.00000	
$$0.23880	$$178.00000	$$140.00000	$$8.00000	
$$0.24934	$$178.00000	$$142.00000	$$8.00000	
$$0.24951	$$178.00000	$$140.00000	$$8.00000	
$$0.25495	$$178.00000	$$140.00000	$$8.00000	
$$0.26847	$$178.00000	$$140.00000	$$8.00000	
$$0.27825	$$179.00000	$$142.00000	$$6.00000	
$$0.27382	$$179.00000	$$142.00000	$$6.00000	
$$0.28046	$$179.00000	$$140.00000	$$8.00000	
$$0.27859	$$179.00000	$$142.00000	$$8.00000	
$$0.27901	$$178.00000	$$142.00000	$$8.00000	
$$0.28454	$$179.00000	$$142.00000	$$8.00000	
$$0.28318	$$179.00000	$$142.00000	$$8.00000	
$$0.27910	$$179.00000	$$142.00000	$$8.00000	
$$0.27544	$$179.00000	$$142.00000	$$8.00000	
$$0.27484	$$179.00000	$$142.00000	$$8.00000	
$$0.28318	$$175.00000	$$140.00000	$$8.00000	
$$0.27263	$$179.00000	$$142.00000	$$8.00000	
$$0.26651	$$179.00000	$$142.00000	$$8.00000	
$$0.25249	$$178.00000	$$140.00000	$$8.00000	
$$0.21466	$$178.00000	$$140.00000	$$8.00000	
$$0.18337	$$178.00000	$$140.00000	$$8.00000	
$$0.17351	$$178.00000	$$140.00000	$$8.00000	
$$0.17011	$$179.00000	$$140.00000	$$8.00000	
$$0.16203	$$178.00000	$$140.00000	$$8.00000	
$$0.16203	$$178.00000	$$140.00000	$$8.00000	
$$0.16263	$$178.00000	$$140.00000	$$8.00000	
$$0.16535	$$178.00000	$$140.00000	$$8.00000	
$$0.17436	$$178.00000	$$140.00000	$$8.00000	
$$0.17921	$$178.00000	$$140.00000	$$8.00000	
$$0.20156	$$173.00000	$$140.00000	$$8.00000	
$$0.16730	$$176.00000	$$140.00000	$$8.00000	
$$0.16076	$$176.00000	$$140.00000	$$8.00000	
$$0.18397	$$173.00000	$$140.00000	$$8.00000	
$$0.15447	$$176.00000	$$140.00000	$$8.00000	
$$0.15149	$$176.00000	$$140.00000	$$8.00000	
$$0.15047	$$176.00000	$$140.00000	$$8.00000	
$$0.15047	$$176.00000	$$140.00000	$$8.00000	
$$0.17402	$$173.00000	$$140.00000	$$8.00000	
$$0.17121	$$173.00000	$$140.00000	$$8.00000	
$$0.16909	$$173.00000	$$140.00000	$$8.00000	
$$0.17138	$$173.00000	$$140.00000	$$8.00000	
$$0.17172	$$173.00000	$$140.00000	$$8.00000	
$$0.17793	$$173.00000	$$140.00000	$$8.00000	
$$0.17232	$$176.00000	$$140.00000	$$8.00000	
$$0.20394	$$173.00000	$$140.00000	$$8.00000	
$$0.21279	$$173.00000	$$140.00000	$$8.00000	
$$0.22452	$$173.00000	$$140.00000	$$8.00000	
$$0.20701	$$176.00000	$$140.00000	$$8.00000	
$$0.24577	$$178.00000	$$140.00000	$$8.00000	
$$0.24790	$$178.00000	$$140.00000	$$8.00000	
$$0.26056	$$173.00000	$$140.00000	$$8.00000	
$$0.24773	$$178.00000	$$140.00000	$$8.00000	
$$0.25138	$$178.00000	$$140.00000	$$8.00000	
$$0.25810	$$178.00000	$$140.00000	$$8.00000	
$$0.26116	$$178.00000	$$140.00000	$$8.00000	
$$0.25980	$$178.00000	$$140.00000	$$8.00000	
$$0.27348	$$178.00000	$$140.00000	$$8.00000	
$$0.27051	$$178.00000	$$140.00000	$$8.00000	
$$0.26609	$$178.00000	$$140.00000	$$8.00000	
$$0.26838	$$178.00000	$$140.00000	$$8.00000	
$$0.26813	$$178.00000	$$140.00000	$$8.00000	
$$0.26447	$$178.00000	$$139.00000	$$8.00000	
$$0.26702	$$178.00000	$$139.00000	$$8.00000	
$$0.26371	$$178.00000	$$139.00000	$$8.00000	
$$0.26447	$$178.00000	$$139.00000	$$8.00000	
$$0.26039	$$178.00000	$$139.00000	$$8.00000	
$$0.25215	$$178.00000	$$140.00000	$$8.00000	
$$0.22384	$$178.00000	$$140.00000	$$8.00000	
$$0.20020	$$178.00000	$$139.00000	$$8.00000	
$$0.18482	$$178.00000	$$140.00000	$$8.00000	
$$0.18065	$$178.00000	$$139.00000	$$8.00000	
$$0.17751	$$178.00000	$$140.00000	$$8.00000	
$$0.17198	$$178.00000	$$139.00000	$$8.00000	
$$0.17138	$$178.00000	$$140.00000	$$8.00000	
$$0.16671	$$178.00000	$$140.00000	$$8.00000	
$$0.16458	$$178.00000	$$140.00000	$$8.00000	
$$0.16739	$$178.00000	$$139.00000	$$8.00000	
$$0.16577	$$178.00000	$$140.00000	$$8.00000	
$$0.16458	$$178.00000	$$140.00000	$$8.00000	
$$0.16560	$$178.00000	$$140.00000	$$8.00000	
$$0.16628	$$178.00000	$$140.00000	$$8.00000	
$$0.16815	$$178.00000	$$140.00000	$$8.00000	
$$0.14350	$$176.00000	$$139.00000	$$8.00000	
$$0.13798	$$176.00000	$$139.00000	$$8.00000	
$$0.13160	$$176.00000	$$139.00000	$$8.00000	
$$0.12820	$$176.00000	$$139.00000	$$8.00000	
$$0.12752	$$176.00000	$$139.00000	$$8.00000	
$$0.12811	$$176.00000	$$139.00000	$$8.00000	
$$0.13364	$$176.00000	$$139.00000	$$8.00000	
$$0.14163	$$176.00000	$$139.00000	$$8.00000	
$$0.15115	$$176.00000	$$139.00000	$$8.00000	
$$0.15999	$$176.00000	$$139.00000	$$8.00000	
$$0.17351	$$176.00000	$$139.00000	$$8.00000	
$$0.18975	$$178.00000	$$140.00000	$$8.00000	
$$0.19434	$$178.00000	$$140.00000	$$8.00000	
$$0.22571	$$178.00000	$$140.00000	$$8.00000	
$$0.24603	$$178.00000	$$139.00000	$$8.00000	
$$0.23829	$$176.00000	$$139.00000	$$8.00000	
$$0.26031	$$178.00000	$$139.00000	$$8.00000	
$$0.26328	$$178.00000	$$139.00000	$$8.00000	
$$0.27757	$$178.00000	$$139.00000	$$8.00000	
$$0.29049	$$178.00000	$$139.00000	$$8.00000	
$$0.30179	$$178.00000	$$139.00000	$$8.00000	
$$0.30315	$$178.00000	$$140.00000	$$8.00000	
$$0.31302	$$179.00000	$$140.00000	$$8.00000	
$$0.31149	$$179.00000	$$140.00000	$$8.00000	
$$0.31055	$$179.00000	$$140.00000	$$8.00000	
$$0.29814	$$178.00000	$$140.00000	$$8.00000	
$$0.29397	$$178.00000	$$140.00000	$$8.00000	
$$0.28683	$$178.00000	$$140.00000	$$8.00000	
$$0.28411	$$178.00000	$$140.00000	$$8.00000	
$$0.27612	$$178.00000	$$140.00000	$$8.00000	
$$0.26940	$$178.00000	$$140.00000	$$8.00000	
$$0.26617	$$178.00000	$$140.00000	$$8.00000	
$$0.25946	$$178.00000	$$140.00000	$$8.00000	
$$0.22741	$$178.00000	$$140.00000	$$8.00000	
$$0.16730	$$178.00000	$$140.00000	$$8.00000	
$$0.16186	$$173.00000	$$140.00000	$$8.00000	
$$0.12327	$$176.00000	$$140.00000	$$8.00000	
$$0.12029	$$176.00000	$$140.00000	$$8.00000	
$$0.12114	$$176.00000	$$140.00000	$$8.00000	
$$0.12369	$$176.00000	$$140.00000	$$8.00000	
$$0.12259	$$176.00000	$$140.00000	$$8.00000	
$$0.12165	$$176.00000	$$140.00000	$$8.00000	
$$0.13474	$$173.00000	$$140.00000	$$8.00000	
$$0.11511	$$176.00000	$$139.00000	$$8.00000	
$$0.12140	$$173.00000	$$140.00000	$$8.00000	
$$0.10984	$$176.00000	$$139.00000	$$8.00000	
$$0.10627	$$176.00000	$$139.00000	$$8.00000	
$$0.10644	$$173.00000	$$140.00000	$$8.00000	
$$0.10474	$$176.00000	$$139.00000	$$8.00000	
$$0.10542	$$176.00000	$$139.00000	$$8.00000	
$$0.10303	$$176.00000	$$139.00000	$$8.00000	
$$0.10320	$$176.00000	$$139.00000	$$8.00000	
$$0.10125	$$176.00000	$$139.00000	$$8.00000	
$$0.10414	$$176.00000	$$139.00000	$$8.00000	
$$0.10508	$$176.00000	$$139.00000	$$8.00000	
$$0.10448	$$176.00000	$$139.00000	$$8.00000	
$$0.11672	$$176.00000	$$139.00000	$$8.00000	
$$0.12633	$$176.00000	$$139.00000	$$8.00000	
$$0.13304	$$176.00000	$$139.00000	$$8.00000	
$$0.14733	$$173.00000	$$139.00000	$$8.00000	
$$0.14877	$$176.00000	$$139.00000	$$8.00000	
$$0.16195	$$176.00000	$$139.00000	$$8.00000	
$$0.17377	$$176.00000	$$139.00000	$$8.00000	
$$0.19323	$$176.00000	$$139.00000	$$8.00000	
$$0.21806	$$176.00000	$$139.00000	$$8.00000	
$$0.23310	$$176.00000	$$140.00000	$$8.00000	
$$0.25308	$$178.00000	$$140.00000	$$8.00000	
$$0.26184	$$178.00000	$$140.00000	$$8.00000	
$$0.26898	$$178.00000	$$140.00000	$$8.00000	
$$0.28284	$$178.00000	$$140.00000	$$8.00000	
$$0.28675	$$178.00000	$$140.00000	$$8.00000	
$$0.28828	$$178.00000	$$140.00000	$$8.00000	
$$0.29593	$$178.00000	$$140.00000	$$8.00000	
$$0.29729	$$178.00000	$$140.00000	$$8.00000	
$$0.30630	$$178.00000	$$140.00000	$$8.00000	
$$0.31574	$$178.00000	$$140.00000	$$8.00000	
$$0.31029	$$178.00000	$$140.00000	$$8.00000	
$$0.29006	$$175.00000	$$140.00000	$$8.00000	
$$0.30375	$$178.00000	$$140.00000	$$8.00000	
$$0.30145	$$178.00000	$$140.00000	$$8.00000	
$$0.29984	$$178.00000	$$140.00000	$$8.00000	
$$0.28241	$$178.00000	$$140.00000	$$8.00000	
$$0.27144	$$176.00000	$$140.00000	$$8.00000	
$$0.26422	$$176.00000	$$140.00000	$$8.00000	
$$0.26048	$$176.00000	$$140.00000	$$8.00000	
$$0.25920	$$178.00000	$$140.00000	$$8.00000	
$$0.24883	$$176.00000	$$140.00000	$$8.00000	
$$0.15906	$$176.00000	$$139.00000	$$8.00000	
$$0.12947	$$176.00000	$$139.00000	$$8.00000	
$$0.11502	$$175.00000	$$139.00000	$$8.00000	
$$0.11290	$$176.00000	$$139.00000	$$8.00000	
$$0.11179	$$176.00000	$$139.00000	$$8.00000	
$$0.11647	$$176.00000	$$139.00000	$$8.00000	
$$0.11324	$$176.00000	$$139.00000	$$8.00000	
$$0.11681	$$176.00000	$$139.00000	$$8.00000	
$$0.11961	$$176.00000	$$140.00000	$$8.00000	
$$0.12021	$$176.00000	$$140.00000	$$8.00000	
$$0.11128	$$175.00000	$$139.00000	$$8.00000	
$$0.10907	$$175.00000	$$139.00000	$$8.00000	
$$0.10780	$$175.00000	$$139.00000	$$8.00000	
$$0.10771	$$175.00000	$$139.00000	$$8.00000	
$$0.10839	$$175.00000	$$139.00000	$$8.00000	
$$0.10780	$$175.00000	$$139.00000	$$8.00000	
$$0.10720	$$175.00000	$$139.00000	$$8.00000	
$$0.10661	$$175.00000	$$139.00000	$$8.00000	
$$0.10771	$$175.00000	$$139.00000	$$8.00000	
$$0.10814	$$175.00000	$$139.00000	$$8.00000	
$$0.10754	$$175.00000	$$139.00000	$$8.00000	
$$0.11536	$$176.00000	$$140.00000	$$8.00000	
$$0.10865	$$175.00000	$$140.00000	$$8.00000	
$$0.11851	$$176.00000	$$140.00000	$$8.00000	
$$0.12522	$$176.00000	$$140.00000	$$8.00000	
$$0.13525	$$176.00000	$$140.00000	$$8.00000	
$$0.14665	$$176.00000	$$140.00000	$$8.00000	
$$0.15710	$$176.00000	$$140.00000	$$8.00000	
$$0.17402	$$176.00000	$$140.00000	$$8.00000	
$$0.18507	$$176.00000	$$140.00000	$$8.00000	
$$0.19136	$$176.00000	$$140.00000	$$8.00000	
$$0.20581	$$176.00000	$$140.00000	$$8.00000	
$$0.22639	$$176.00000	$$140.00000	$$8.00000	
$$0.23429	$$176.00000	$$140.00000	$$8.00000	
$$0.24322	$$176.00000	$$140.00000	$$8.00000	
$$0.24892	$$176.00000	$$140.00000	$$8.00000	
$$0.25461	$$176.00000	$$140.00000	$$8.00000	
$$0.25674	$$176.00000	$$140.00000	$$8.00000	
$$0.25274	$$176.00000	$$140.00000	$$8.00000	
$$0.25359	$$176.00000	$$140.00000	$$8.00000	
$$0.25937	$$176.00000	$$140.00000	$$8.00000	
$$0.26005	$$176.00000	$$140.00000	$$8.00000	
$$0.27085	$$176.00000	$$140.00000	$$8.00000	
$$0.27280	$$176.00000	$$140.00000	$$8.00000	
$$0.28037	$$176.00000	$$140.00000	$$8.00000	
$$0.26855	$$176.00000	$$140.00000	$$8.00000	
$$0.26532	$$176.00000	$$140.00000	$$8.00000	
$$0.26235	$$176.00000	$$140.00000	$$8.00000	
$$0.26107	$$176.00000	$$140.00000	$$8.00000	
$$0.25546	$$176.00000	$$140.00000	$$8.00000	
$$0.24934	$$176.00000	$$140.00000	$$8.00000	
$$0.19442	$$176.00000	$$140.00000	$$8.00000	
$$0.16535	$$176.00000	$$140.00000	$$8.00000	
$$0.14852	$$176.00000	$$140.00000	$$8.00000	
$$0.14648	$$176.00000	$$140.00000	$$8.00000	
$$0.14325	$$176.00000	$$140.00000	$$8.00000	
$$0.14401	$$176.00000	$$140.00000	$$8.00000	
$$0.14673	$$176.00000	$$140.00000	$$8.00000	
$$0.16450	$$176.00000	$$140.00000	$$8.00000	
$$0.17326	$$176.00000	$$140.00000	$$8.00000	
$$0.17292	$$176.00000	$$140.00000	$$8.00000	
$$0.17368	$$176.00000	$$140.00000	$$8.00000	
$$0.16807	$$176.00000	$$140.00000	$$8.00000	
$$0.16229	$$176.00000	$$140.00000	$$8.00000	
$$0.16611	$$176.00000	$$140.00000	$$8.00000	
$$0.17036	$$176.00000	$$140.00000	$$8.00000	
$$0.17368	$$176.00000	$$140.00000	$$8.00000	
$$0.17445	$$176.00000	$$140.00000	$$8.00000	
$$0.17946	$$176.00000	$$140.00000	$$8.00000	
$$0.17394	$$176.00000	$$140.00000	$$8.00000	
$$0.14869	$$176.00000	$$140.00000	$$8.00000	
$$0.12981	$$176.00000	$$140.00000	$$8.00000	
$$0.12352	$$176.00000	$$140.00000	$$8.00000	
$$0.12199	$$176.00000	$$140.00000	$$8.00000	
$$0.12233	$$176.00000	$$140.00000	$$8.00000	
$$0.11927	$$176.00000	$$140.00000	$$8.00000	
$$0.11587	$$176.00000	$$140.00000	$$8.00000	
$$0.11910	$$176.00000	$$140.00000	$$8.00000	
$$0.12004	$$176.00000	$$140.00000	$$8.00000	
$$0.12233	$$176.00000	$$140.00000	$$8.00000	
$$0.13525	$$176.00000	$$140.00000	$$8.00000	
$$0.14988	$$176.00000	$$140.00000	$$8.00000	
$$0.15965	$$176.00000	$$140.00000	$$8.00000	
$$0.18405	$$176.00000	$$140.00000	$$8.00000	
$$0.20131	$$176.00000	$$140.00000	$$8.00000	
$$0.20029	$$176.00000	$$140.00000	$$8.00000	
$$0.21262	$$176.00000	$$140.00000	$$8.00000	
$$0.22052	$$176.00000	$$140.00000	$$8.00000	
$$0.23786	$$176.00000	$$140.00000	$$8.00000	
$$0.24331	$$176.00000	$$140.00000	$$8.00000	
$$0.25257	$$176.00000	$$140.00000	$$8.00000	
$$0.25759	$$176.00000	$$140.00000	$$8.00000	
$$0.25886	$$176.00000	$$140.00000	$$8.00000	
$$0.26252	$$176.00000	$$140.00000	$$8.00000	
$$0.26974	$$176.00000	$$140.00000	$$8.00000	
$$0.27901	$$176.00000	$$140.00000	$$8.00000	
$$0.28420	$$176.00000	$$140.00000	$$8.00000	
$$0.28496	$$176.00000	$$140.00000	$$8.00000	
$$0.27374	$$176.00000	$$140.00000	$$8.00000	
$$0.25682	$$176.00000	$$140.00000	$$8.00000	
$$0.25614	$$176.00000	$$140.00000	$$8.00000	
$$0.25631	$$176.00000	$$140.00000	$$8.00000	
$$0.25206	$$176.00000	$$140.00000	$$8.00000	
$$0.24662	$$173.00000	$$140.00000	$$8.00000	
$$0.15761	$$176.00000	$$140.00000	$$8.00000	
$$0.11715	$$176.00000	$$140.00000	$$8.00000	
$$0.10133	$$176.00000	$$140.00000	$$8.00000	
$$0.09453	$$176.00000	$$140.00000	$$8.00000	
$$0.09062	$$176.00000	$$140.00000	$$8.00000	
$$0.09113	$$176.00000	$$140.00000	$$8.00000	
$$0.08986	$$176.00000	$$140.00000	$$8.00000	
$$0.09071	$$176.00000	$$140.00000	$$8.00000	
$$0.08816	$$176.00000	$$140.00000	$$8.00000	
$$0.08901	$$176.00000	$$140.00000	$$8.00000	
$$0.09054	$$176.00000	$$140.00000	$$8.00000	
$$0.08833	$$176.00000	$$140.00000	$$8.00000	
$$0.08884	$$176.00000	$$140.00000	$$8.00000	
$$0.08552	$$176.00000	$$140.00000	$$8.00000	
$$0.08629	$$176.00000	$$140.00000	$$8.00000	
$$0.08535	$$176.00000	$$140.00000	$$8.00000	
$$0.08391	$$176.00000	$$140.00000	$$8.00000	
$$0.08331	$$176.00000	$$142.00000	$$8.00000	
$$0.08425	$$176.00000	$$142.00000	$$8.00000	
$$0.08340	$$176.00000	$$142.00000	$$8.00000	
$$0.08527	$$176.00000	$$142.00000	$$8.00000	
