++average   	++position_x	++position_y	++radius    	++flow      	
$$0.21434	$$194.00000	$$169.00000	$$6.00000	$$17.72000	
$$0.21270	$$194.00000	$$167.00000	$$6.00000	$$13.97000	
$$0.16196	$$193.00000	$$170.00000	$$8.00000	$$9.51000	
$$0.16779	$$193.00000	$$170.00000	$$8.00000	$$7.42000	
$$0.23010	$$193.00000	$$170.00000	$$8.00000	$$7.15000	
$$0.18391	$$193.00000	$$170.00000	$$8.00000	$$-4.02000	
$$0.19075	$$194.00000	$$169.00000	$$8.00000	$$-10.94000	
$$0.19894	$$194.00000	$$169.00000	$$8.00000	$$-14.41000	
$$0.20741	$$194.00000	$$169.00000	$$8.00000	$$-16.88000	
$$0.19129	$$194.00000	$$169.00000	$$8.00000	$$-21.12000	
$$0.19849	$$194.00000	$$169.00000	$$8.00000	$$-22.64000	
$$0.20550	$$194.00000	$$169.00000	$$8.00000	$$-23.90000	
$$0.21088	$$194.00000	$$169.00000	$$8.00000	$$-25.02000	
$$0.20978	$$194.00000	$$169.00000	$$8.00000	$$-25.92000	
$$0.21151	$$196.00000	$$169.00000	$$6.00000	$$-25.92000	
$$0.21835	$$194.00000	$$169.00000	$$8.00000	$$-25.24000	
$$0.21743	$$194.00000	$$170.00000	$$8.00000	$$-24.06000	
$$0.20723	$$194.00000	$$170.00000	$$8.00000	$$-22.32000	
$$0.21926	$$194.00000	$$170.00000	$$8.00000	$$-19.54000	
$$0.21498	$$194.00000	$$170.00000	$$8.00000	$$-17.44000	
$$0.21698	$$194.00000	$$170.00000	$$8.00000	$$-16.79000	
$$0.21634	$$194.00000	$$170.00000	$$8.00000	$$-14.01000	
$$0.21835	$$194.00000	$$170.00000	$$8.00000	$$-9.73000	
$$0.21652	$$194.00000	$$170.00000	$$8.00000	$$-4.44000	
$$0.21598	$$194.00000	$$170.00000	$$8.00000	$$9.30000	
$$0.21406	$$194.00000	$$170.00000	$$8.00000	$$14.09000	
$$0.20705	$$194.00000	$$170.00000	$$8.00000	$$14.05000	
$$0.19867	$$196.00000	$$169.00000	$$6.00000	$$12.41000	
$$0.19238	$$194.00000	$$170.00000	$$8.00000	$$10.93000	
$$0.18665	$$194.00000	$$170.00000	$$8.00000	$$12.15000	
$$0.17653	$$196.00000	$$169.00000	$$6.00000	$$12.72000	
$$0.17562	$$196.00000	$$169.00000	$$6.00000	$$8.38000	
$$0.17234	$$194.00000	$$170.00000	$$8.00000	$$7.67000	
$$0.16579	$$194.00000	$$170.00000	$$8.00000	$$8.72000	
$$0.16752	$$194.00000	$$170.00000	$$8.00000	$$9.39000	
$$0.16998	$$194.00000	$$169.00000	$$8.00000	$$10.39000	
$$0.16560	$$194.00000	$$169.00000	$$8.00000	$$8.45000	
$$0.16433	$$194.00000	$$169.00000	$$8.00000	$$8.89000	
$$0.16743	$$194.00000	$$169.00000	$$8.00000	$$12.05000	
$$0.16724	$$194.00000	$$169.00000	$$8.00000	$$9.48000	
$$0.16815	$$194.00000	$$169.00000	$$8.00000	$$8.41000	
$$0.16023	$$194.00000	$$169.00000	$$8.00000	$$8.83000	
$$0.15741	$$194.00000	$$169.00000	$$8.00000	$$4.05000	
$$0.15677	$$194.00000	$$169.00000	$$8.00000	$$-4.25000	
$$0.15404	$$194.00000	$$169.00000	$$8.00000	$$-7.75000	
$$0.15549	$$194.00000	$$169.00000	$$8.00000	$$-11.08000	
$$0.15859	$$194.00000	$$169.00000	$$8.00000	$$-17.33000	
$$0.18236	$$194.00000	$$169.00000	$$8.00000	$$-18.58000	
$$0.19193	$$194.00000	$$169.00000	$$8.00000	$$-21.26000	
$$0.20086	$$194.00000	$$169.00000	$$8.00000	$$-22.11000	
$$0.21224	$$196.00000	$$167.00000	$$6.00000	$$-22.83000	
$$0.21771	$$196.00000	$$169.00000	$$6.00000	$$-22.52000	
$$0.22563	$$196.00000	$$169.00000	$$6.00000	$$-22.14000	
$$0.28311	$$196.00000	$$169.00000	$$6.00000	$$-20.74000	
$$0.23010	$$196.00000	$$169.00000	$$6.00000	$$-19.31000	
$$0.23520	$$196.00000	$$169.00000	$$6.00000	$$-19.21000	
$$0.23456	$$196.00000	$$169.00000	$$6.00000	$$-18.78000	
$$0.23246	$$194.00000	$$170.00000	$$8.00000	$$-17.21000	
$$0.23729	$$194.00000	$$170.00000	$$8.00000	$$-14.73000	
$$0.23638	$$196.00000	$$169.00000	$$6.00000	$$-10.70000	
$$0.23401	$$194.00000	$$170.00000	$$8.00000	$$-4.17000	
$$0.23137	$$194.00000	$$170.00000	$$8.00000	$$16.09000	
$$0.23565	$$194.00000	$$170.00000	$$8.00000	$$19.22000	
$$0.22399	$$196.00000	$$169.00000	$$6.00000	$$19.69000	
$$0.20787	$$196.00000	$$169.00000	$$6.00000	$$15.94000	
$$0.19603	$$196.00000	$$169.00000	$$6.00000	$$20.31000	
$$0.18555	$$194.00000	$$170.00000	$$8.00000	$$19.66000	
$$0.18136	$$194.00000	$$170.00000	$$8.00000	$$17.03000	
$$0.17380	$$194.00000	$$169.00000	$$8.00000	$$14.79000	
$$0.18236	$$194.00000	$$169.00000	$$8.00000	$$14.51000	
$$0.17726	$$194.00000	$$169.00000	$$8.00000	$$13.75000	
$$0.17918	$$194.00000	$$169.00000	$$8.00000	$$13.25000	
$$0.17490	$$194.00000	$$169.00000	$$8.00000	$$10.92000	
$$0.17398	$$194.00000	$$169.00000	$$8.00000	$$7.22000	
$$0.17307	$$194.00000	$$169.00000	$$8.00000	$$8.18000	
$$0.17398	$$194.00000	$$169.00000	$$8.00000	$$8.90000	
$$0.17444	$$194.00000	$$169.00000	$$8.00000	$$8.52000	
$$0.18054	$$194.00000	$$169.00000	$$8.00000	$$7.77000	
$$0.19011	$$194.00000	$$169.00000	$$8.00000	$$8.84000	
$$0.20259	$$196.00000	$$169.00000	$$8.00000	$$2.95000	
$$0.21288	$$196.00000	$$169.00000	$$8.00000	$$-2.04000	
$$0.21397	$$196.00000	$$169.00000	$$8.00000	$$-2.86000	
$$0.15640	$$196.00000	$$169.00000	$$8.00000	$$-4.33000	
$$0.15923	$$196.00000	$$169.00000	$$8.00000	$$-5.17000	
$$0.16132	$$196.00000	$$169.00000	$$8.00000	$$-7.02000	
$$0.16615	$$196.00000	$$169.00000	$$8.00000	$$-9.75000	
$$0.16779	$$196.00000	$$169.00000	$$8.00000	$$-14.69000	
$$0.17617	$$196.00000	$$169.00000	$$8.00000	$$-15.67000	
$$0.17745	$$196.00000	$$169.00000	$$8.00000	$$-18.20000	
$$0.17490	$$194.00000	$$170.00000	$$8.00000	$$-19.22000	
$$0.17608	$$194.00000	$$170.00000	$$8.00000	$$-20.03000	
$$0.17599	$$194.00000	$$170.00000	$$8.00000	$$-20.55000	
$$0.21352	$$194.00000	$$170.00000	$$8.00000	$$-20.79000	
$$0.19029	$$194.00000	$$170.00000	$$8.00000	$$-20.28000	
$$0.18082	$$196.00000	$$169.00000	$$6.00000	$$-20.10000	
$$0.17344	$$196.00000	$$169.00000	$$6.00000	$$-18.97000	
$$0.17098	$$196.00000	$$169.00000	$$6.00000	$$-18.75000	
$$0.16178	$$196.00000	$$169.00000	$$6.00000	$$-19.01000	
$$0.15540	$$196.00000	$$169.00000	$$6.00000	$$-19.92000	
$$0.15085	$$196.00000	$$169.00000	$$6.00000	$$-19.18000	
$$0.14884	$$196.00000	$$169.00000	$$6.00000	$$-18.17000	
$$0.14511	$$196.00000	$$169.00000	$$6.00000	$$-15.49000	
$$0.14629	$$196.00000	$$169.00000	$$6.00000	$$-11.33000	
$$0.14320	$$196.00000	$$169.00000	$$6.00000	$$-6.63000	
$$0.14347	$$196.00000	$$169.00000	$$6.00000	$$13.44000	
$$0.14365	$$196.00000	$$169.00000	$$6.00000	$$19.44000	
$$0.14520	$$196.00000	$$169.00000	$$6.00000	$$25.94000	
$$0.14183	$$194.00000	$$169.00000	$$8.00000	$$24.84000	
$$0.14064	$$194.00000	$$169.00000	$$8.00000	$$24.76000	
$$0.14748	$$196.00000	$$169.00000	$$6.00000	$$24.61000	
$$0.18637	$$196.00000	$$169.00000	$$6.00000	$$24.15000	
$$0.20714	$$194.00000	$$169.00000	$$8.00000	$$22.99000	
$$0.21324	$$194.00000	$$170.00000	$$8.00000	$$22.55000	
$$0.21853	$$194.00000	$$170.00000	$$8.00000	$$24.14000	
$$0.22982	$$194.00000	$$170.00000	$$8.00000	$$22.79000	
$$0.22481	$$194.00000	$$170.00000	$$8.00000	$$17.21000	
$$0.23529	$$194.00000	$$170.00000	$$8.00000	$$15.49000	
$$0.23921	$$196.00000	$$169.00000	$$6.00000	$$14.09000	
$$0.23893	$$196.00000	$$169.00000	$$6.00000	$$8.09000	
$$0.23939	$$196.00000	$$169.00000	$$6.00000	$$3.63000	
$$0.25679	$$196.00000	$$169.00000	$$6.00000	$$-5.06000	
$$0.25724	$$194.00000	$$170.00000	$$8.00000	$$-8.45000	
$$0.25387	$$194.00000	$$170.00000	$$8.00000	$$-12.72000	
$$0.23911	$$194.00000	$$170.00000	$$8.00000	$$-22.48000	
$$0.20350	$$194.00000	$$170.00000	$$8.00000	$$-24.40000	
$$0.18655	$$194.00000	$$170.00000	$$8.00000	$$-26.73000	
$$0.17653	$$196.00000	$$169.00000	$$6.00000	$$-27.21000	
$$0.17244	$$194.00000	$$170.00000	$$8.00000	$$-27.69000	
$$0.16406	$$194.00000	$$170.00000	$$8.00000	$$-27.25000	
$$0.16560	$$194.00000	$$170.00000	$$8.00000	$$-26.33000	
$$0.15704	$$194.00000	$$170.00000	$$8.00000	$$-24.17000	
$$0.15604	$$194.00000	$$170.00000	$$8.00000	$$-22.06000	
$$0.15841	$$194.00000	$$170.00000	$$8.00000	$$-19.56000	
$$0.15640	$$194.00000	$$170.00000	$$8.00000	$$-16.51000	
$$0.15240	$$194.00000	$$170.00000	$$8.00000	$$-11.60000	
$$0.15285	$$194.00000	$$170.00000	$$8.00000	$$8.26000	
$$0.15923	$$194.00000	$$169.00000	$$6.00000	$$13.61000	
$$0.16050	$$194.00000	$$170.00000	$$8.00000	$$15.81000	
$$0.16633	$$194.00000	$$170.00000	$$8.00000	$$21.83000	
$$0.19958	$$194.00000	$$170.00000	$$8.00000	$$20.66000	
$$0.19293	$$194.00000	$$169.00000	$$6.00000	$$19.74000	
$$0.19831	$$194.00000	$$170.00000	$$8.00000	$$19.40000	
$$0.20851	$$194.00000	$$170.00000	$$8.00000	$$18.95000	
$$0.22755	$$194.00000	$$170.00000	$$8.00000	$$18.69000	
$$0.22035	$$196.00000	$$169.00000	$$6.00000	$$19.24000	
$$0.23210	$$196.00000	$$169.00000	$$6.00000	$$18.32000	
$$0.23957	$$196.00000	$$169.00000	$$6.00000	$$17.40000	
$$0.26672	$$196.00000	$$169.00000	$$6.00000	$$16.88000	
$$0.26972	$$196.00000	$$169.00000	$$6.00000	$$13.47000	
$$0.26826	$$196.00000	$$169.00000	$$6.00000	$$8.32000	
$$0.26180	$$196.00000	$$169.00000	$$6.00000	$$3.50000	
$$0.25178	$$196.00000	$$169.00000	$$6.00000	$$-3.25000	
$$0.25414	$$194.00000	$$170.00000	$$8.00000	$$-19.44000	
$$0.24549	$$194.00000	$$170.00000	$$8.00000	$$-25.95000	
$$0.23174	$$194.00000	$$170.00000	$$8.00000	$$-28.46000	
$$0.18801	$$194.00000	$$170.00000	$$8.00000	$$-31.83000	
$$0.16970	$$194.00000	$$170.00000	$$8.00000	$$-32.84000	
$$0.15823	$$194.00000	$$170.00000	$$8.00000	$$-32.02000	
$$0.14638	$$194.00000	$$170.00000	$$8.00000	$$-30.65000	
$$0.13755	$$193.00000	$$170.00000	$$8.00000	$$-27.46000	
$$0.12671	$$193.00000	$$170.00000	$$8.00000	$$-26.58000	
$$0.11824	$$193.00000	$$170.00000	$$8.00000	$$-25.35000	
$$0.14420	$$193.00000	$$170.00000	$$8.00000	$$-24.12000	
$$0.14265	$$193.00000	$$170.00000	$$8.00000	$$-22.31000	
$$0.14192	$$193.00000	$$170.00000	$$8.00000	$$-19.38000	
$$0.14165	$$193.00000	$$170.00000	$$8.00000	$$-18.54000	
$$0.14192	$$193.00000	$$170.00000	$$8.00000	$$-17.38000	
$$0.14228	$$194.00000	$$170.00000	$$8.00000	$$-14.70000	
$$0.14994	$$194.00000	$$170.00000	$$8.00000	$$-8.44000	
$$0.16606	$$194.00000	$$170.00000	$$8.00000	$$5.04000	
$$0.15577	$$194.00000	$$170.00000	$$8.00000	$$29.72000	
$$0.17025	$$194.00000	$$170.00000	$$8.00000	$$33.44000	
$$0.18346	$$194.00000	$$170.00000	$$8.00000	$$37.73000	
$$0.19995	$$194.00000	$$170.00000	$$8.00000	$$34.98000	
$$0.22299	$$194.00000	$$170.00000	$$8.00000	$$35.17000	
$$0.23574	$$194.00000	$$170.00000	$$8.00000	$$35.20000	
$$0.24759	$$194.00000	$$170.00000	$$8.00000	$$32.95000	
$$0.25278	$$194.00000	$$172.00000	$$8.00000	$$31.93000	
$$0.25824	$$194.00000	$$172.00000	$$8.00000	$$29.88000	
$$0.26234	$$194.00000	$$172.00000	$$8.00000	$$29.43000	
$$0.24358	$$194.00000	$$172.00000	$$8.00000	$$29.85000	
$$0.24449	$$194.00000	$$172.00000	$$8.00000	$$23.50000	
$$0.24586	$$194.00000	$$172.00000	$$8.00000	$$20.22000	
$$0.24157	$$194.00000	$$172.00000	$$8.00000	$$0.00000	
$$0.22864	$$194.00000	$$172.00000	$$8.00000	$$-11.33000	
$$0.19257	$$194.00000	$$172.00000	$$8.00000	$$-24.83000	
$$0.17653	$$194.00000	$$172.00000	$$8.00000	$$-29.02000	
$$0.16788	$$194.00000	$$172.00000	$$8.00000	$$-31.02000	
$$0.16032	$$194.00000	$$172.00000	$$8.00000	$$-35.41000	
$$0.15331	$$194.00000	$$170.00000	$$8.00000	$$-34.04000	
$$0.15030	$$194.00000	$$170.00000	$$8.00000	$$-33.67000	
$$0.14411	$$194.00000	$$170.00000	$$8.00000	$$-33.39000	
$$0.14165	$$194.00000	$$170.00000	$$8.00000	$$-33.79000	
$$0.14064	$$194.00000	$$170.00000	$$8.00000	$$-32.78000	
$$0.13873	$$194.00000	$$170.00000	$$8.00000	$$-31.83000	
$$0.13737	$$194.00000	$$170.00000	$$8.00000	$$-30.63000	
$$0.13381	$$194.00000	$$170.00000	$$8.00000	$$-29.93000	
$$0.13044	$$194.00000	$$170.00000	$$8.00000	$$-17.03000	
$$0.13044	$$194.00000	$$170.00000	$$8.00000	$$0.00000	
$$0.12871	$$194.00000	$$170.00000	$$8.00000	$$16.42000	
$$0.13236	$$194.00000	$$170.00000	$$8.00000	$$23.15000	
$$0.13427	$$194.00000	$$170.00000	$$8.00000	$$32.01000	
$$0.14484	$$194.00000	$$170.00000	$$8.00000	$$32.84000	
$$0.16752	$$194.00000	$$172.00000	$$8.00000	$$34.17000	
$$0.18437	$$194.00000	$$172.00000	$$8.00000	$$33.20000	
$$0.19931	$$194.00000	$$172.00000	$$8.00000	$$34.33000	
$$0.19876	$$194.00000	$$170.00000	$$8.00000	$$34.88000	
$$0.20277	$$194.00000	$$170.00000	$$8.00000	$$32.60000	
$$0.20660	$$194.00000	$$170.00000	$$8.00000	$$27.89000	
$$0.22354	$$194.00000	$$170.00000	$$8.00000	$$26.24000	
$$0.22500	$$194.00000	$$170.00000	$$8.00000	$$24.33000	
$$0.22818	$$194.00000	$$170.00000	$$8.00000	$$21.93000	
$$0.23593	$$194.00000	$$170.00000	$$8.00000	$$18.47000	
$$0.23884	$$194.00000	$$170.00000	$$8.00000	$$14.93000	
$$0.24075	$$194.00000	$$170.00000	$$8.00000	$$0.00000	
$$0.24167	$$194.00000	$$170.00000	$$8.00000	$$-4.28000	
$$0.24258	$$194.00000	$$170.00000	$$8.00000	$$-8.93000	
$$0.24330	$$194.00000	$$170.00000	$$8.00000	$$-18.72000	
$$0.24285	$$194.00000	$$170.00000	$$8.00000	$$-31.38000	
$$0.23875	$$194.00000	$$170.00000	$$8.00000	$$-39.53000	
$$0.22081	$$194.00000	$$170.00000	$$8.00000	$$-46.23000	
$$0.19712	$$194.00000	$$170.00000	$$8.00000	$$-45.61000	
$$0.17918	$$194.00000	$$170.00000	$$8.00000	$$-46.67000	
$$0.16433	$$194.00000	$$170.00000	$$8.00000	$$-47.13000	
$$0.15595	$$194.00000	$$170.00000	$$8.00000	$$-46.96000	
$$0.14438	$$194.00000	$$172.00000	$$8.00000	$$-41.61000	
$$0.14137	$$194.00000	$$170.00000	$$6.00000	$$-38.26000	
$$0.13609	$$194.00000	$$170.00000	$$6.00000	$$-34.92000	
$$0.11332	$$194.00000	$$170.00000	$$6.00000	$$-27.68000	
$$0.15003	$$194.00000	$$170.00000	$$6.00000	$$-22.34000	
$$0.14966	$$194.00000	$$170.00000	$$6.00000	$$-10.86000	
$$0.15176	$$194.00000	$$170.00000	$$6.00000	$$11.14000	
$$0.15777	$$194.00000	$$170.00000	$$6.00000	$$24.46000	
$$0.15895	$$194.00000	$$170.00000	$$6.00000	$$28.71000	
$$0.16469	$$194.00000	$$170.00000	$$6.00000	$$36.22000	
$$0.17653	$$194.00000	$$172.00000	$$8.00000	$$37.66000	
$$0.18701	$$194.00000	$$172.00000	$$8.00000	$$39.10000	
$$0.19657	$$194.00000	$$172.00000	$$8.00000	$$37.92000	
$$0.17080	$$194.00000	$$172.00000	$$8.00000	$$37.70000	
$$0.17635	$$194.00000	$$170.00000	$$8.00000	$$36.84000	
$$0.18628	$$194.00000	$$170.00000	$$8.00000	$$38.24000	
$$0.19120	$$194.00000	$$170.00000	$$8.00000	$$40.35000	
$$0.22181	$$194.00000	$$170.00000	$$8.00000	$$33.38000	
$$0.21999	$$194.00000	$$170.00000	$$8.00000	$$29.81000	
$$0.22609	$$194.00000	$$172.00000	$$8.00000	$$26.77000	
$$0.22582	$$194.00000	$$172.00000	$$8.00000	$$12.86000	
$$0.22600	$$194.00000	$$172.00000	$$8.00000	$$-4.08000	
$$0.20705	$$194.00000	$$170.00000	$$8.00000	$$-10.40000	
$$0.20259	$$194.00000	$$170.00000	$$8.00000	$$-16.30000	
$$0.20067	$$194.00000	$$172.00000	$$8.00000	$$-22.96000	
$$0.22135	$$194.00000	$$172.00000	$$8.00000	$$-28.57000	
$$0.21953	$$194.00000	$$172.00000	$$8.00000	$$-29.10000	
$$0.18756	$$194.00000	$$172.00000	$$8.00000	$$-28.39000	
$$0.17517	$$194.00000	$$172.00000	$$8.00000	$$-28.78000	
$$0.15804	$$194.00000	$$170.00000	$$8.00000	$$-29.08000	
$$0.15057	$$194.00000	$$170.00000	$$8.00000	$$-29.72000	
$$0.14256	$$194.00000	$$170.00000	$$8.00000	$$-31.58000	
$$0.14966	$$194.00000	$$170.00000	$$8.00000	$$-32.79000	
$$0.14657	$$193.00000	$$172.00000	$$8.00000	$$-33.86000	
$$0.13554	$$193.00000	$$172.00000	$$8.00000	$$-35.33000	
$$0.12680	$$193.00000	$$172.00000	$$8.00000	$$-36.35000	
$$0.14083	$$193.00000	$$172.00000	$$8.00000	$$-31.89000	
$$0.13381	$$193.00000	$$172.00000	$$8.00000	$$-26.59000	
$$0.12926	$$193.00000	$$172.00000	$$8.00000	$$-12.23000	
$$0.12990	$$193.00000	$$172.00000	$$8.00000	$$-4.06000	
$$0.12243	$$193.00000	$$172.00000	$$8.00000	$$18.60000	
$$0.12124	$$193.00000	$$172.00000	$$8.00000	$$33.54000	
$$0.12370	$$193.00000	$$172.00000	$$8.00000	$$38.40000	
$$0.12188	$$193.00000	$$172.00000	$$8.00000	$$42.17000	
$$0.12807	$$193.00000	$$172.00000	$$8.00000	$$38.94000	
$$0.14520	$$193.00000	$$172.00000	$$8.00000	$$39.78000	
$$0.17408	$$193.00000	$$172.00000	$$8.00000	$$38.16000	
$$0.18756	$$193.00000	$$172.00000	$$8.00000	$$36.44000	
$$0.19357	$$194.00000	$$170.00000	$$8.00000	$$33.47000	
$$0.20359	$$194.00000	$$170.00000	$$8.00000	$$30.30000	
$$0.20833	$$194.00000	$$170.00000	$$8.00000	$$29.82000	
$$0.21370	$$194.00000	$$170.00000	$$8.00000	$$28.59000	
$$0.21889	$$194.00000	$$170.00000	$$8.00000	$$26.02000	
$$0.22317	$$194.00000	$$170.00000	$$8.00000	$$21.28000	
$$0.22518	$$194.00000	$$170.00000	$$8.00000	$$9.19000	
$$0.22545	$$194.00000	$$170.00000	$$8.00000	$$-2.81000	
$$0.22937	$$194.00000	$$170.00000	$$8.00000	$$-11.35000	
$$0.22991	$$194.00000	$$172.00000	$$8.00000	$$-15.91000	
$$0.23019	$$194.00000	$$172.00000	$$8.00000	$$-24.48000	
$$0.23165	$$194.00000	$$172.00000	$$8.00000	$$-27.35000	
$$0.20532	$$194.00000	$$172.00000	$$8.00000	$$-30.51000	
$$0.20067	$$194.00000	$$172.00000	$$8.00000	$$-32.46000	
$$0.19858	$$194.00000	$$172.00000	$$8.00000	$$-32.71000	
$$0.16214	$$194.00000	$$172.00000	$$8.00000	$$-30.29000	
$$0.14657	$$194.00000	$$172.00000	$$8.00000	$$-27.70000	
$$0.13436	$$194.00000	$$172.00000	$$8.00000	$$-18.74000	
$$0.12844	$$194.00000	$$172.00000	$$8.00000	$$-9.53000	
$$0.11860	$$194.00000	$$172.00000	$$8.00000	$$16.49000	
$$0.11669	$$194.00000	$$172.00000	$$8.00000	$$29.50000	
$$0.11359	$$194.00000	$$172.00000	$$8.00000	$$33.62000	
$$0.11204	$$194.00000	$$172.00000	$$8.00000	$$29.40000	
$$0.11241	$$194.00000	$$172.00000	$$8.00000	$$30.21000	
$$0.11359	$$194.00000	$$172.00000	$$8.00000	$$28.32000	
$$0.11450	$$194.00000	$$172.00000	$$8.00000	$$29.01000	
$$0.11587	$$194.00000	$$172.00000	$$8.00000	$$25.57000	
$$0.11769	$$194.00000	$$172.00000	$$8.00000	$$22.44000	
$$0.12161	$$194.00000	$$172.00000	$$8.00000	$$16.62000	
$$0.12452	$$194.00000	$$170.00000	$$8.00000	$$10.99000	
$$0.12798	$$194.00000	$$170.00000	$$8.00000	$$9.83000	
$$0.14001	$$194.00000	$$170.00000	$$8.00000	$$3.34000	
$$0.17052	$$194.00000	$$170.00000	$$8.00000	$$-2.00000	
$$0.18328	$$194.00000	$$170.00000	$$8.00000	$$-4.43000	
$$0.19156	$$194.00000	$$170.00000	$$8.00000	$$-7.67000	
$$0.20450	$$194.00000	$$170.00000	$$8.00000	$$-10.16000	
$$0.21024	$$194.00000	$$170.00000	$$8.00000	$$-11.63000	
$$0.21725	$$194.00000	$$170.00000	$$8.00000	$$-23.57000	
$$0.22490	$$194.00000	$$170.00000	$$8.00000	$$-31.24000	
$$0.22946	$$194.00000	$$170.00000	$$8.00000	$$-34.95000	
$$0.23137	$$194.00000	$$170.00000	$$8.00000	$$-37.44000	
$$0.23356	$$194.00000	$$170.00000	$$8.00000	$$-38.12000	
$$0.23574	$$194.00000	$$170.00000	$$8.00000	$$-37.95000	
$$0.23538	$$194.00000	$$170.00000	$$8.00000	$$-39.26000	
$$0.23410	$$194.00000	$$170.00000	$$8.00000	$$-38.27000	
$$0.23474	$$194.00000	$$172.00000	$$8.00000	$$-36.31000	
$$0.22891	$$194.00000	$$172.00000	$$8.00000	$$-33.10000	
$$0.22500	$$194.00000	$$172.00000	$$8.00000	$$-30.56000	
$$0.18737	$$194.00000	$$172.00000	$$8.00000	$$-27.50000	
$$0.16897	$$194.00000	$$172.00000	$$8.00000	$$-27.28000	
$$0.14611	$$194.00000	$$172.00000	$$8.00000	$$-24.46000	
$$0.13809	$$194.00000	$$172.00000	$$8.00000	$$-15.66000	
$$0.13008	$$194.00000	$$172.00000	$$8.00000	$$-3.89000	
$$0.12470	$$194.00000	$$172.00000	$$8.00000	$$13.72000	
$$0.11751	$$194.00000	$$172.00000	$$8.00000	$$28.98000	
$$0.11596	$$194.00000	$$172.00000	$$8.00000	$$37.62000	
$$0.11487	$$194.00000	$$172.00000	$$8.00000	$$36.77000	
$$0.11742	$$194.00000	$$172.00000	$$8.00000	$$35.68000	
$$0.11177	$$194.00000	$$172.00000	$$8.00000	$$29.65000	
$$0.11250	$$194.00000	$$172.00000	$$8.00000	$$29.24000	
$$0.11368	$$194.00000	$$172.00000	$$8.00000	$$28.41000	
$$0.11359	$$194.00000	$$172.00000	$$8.00000	$$27.99000	
$$0.11605	$$194.00000	$$172.00000	$$8.00000	$$29.76000	
$$0.12224	$$194.00000	$$172.00000	$$8.00000	$$29.08000	
$$0.13281	$$194.00000	$$172.00000	$$8.00000	$$25.62000	
$$0.14821	$$194.00000	$$172.00000	$$8.00000	$$26.30000	
$$0.15659	$$194.00000	$$172.00000	$$8.00000	$$26.61000	
$$0.17262	$$194.00000	$$172.00000	$$8.00000	$$24.37000	
$$0.18282	$$194.00000	$$172.00000	$$8.00000	$$20.23000	
$$0.19020	$$194.00000	$$172.00000	$$8.00000	$$14.53000	
$$0.19739	$$194.00000	$$172.00000	$$8.00000	$$9.48000	
$$0.19922	$$194.00000	$$172.00000	$$8.00000	$$-3.27000	
$$0.20414	$$194.00000	$$172.00000	$$8.00000	$$-9.15000	
$$0.21133	$$194.00000	$$172.00000	$$8.00000	$$-15.87000	
$$0.21425	$$196.00000	$$172.00000	$$8.00000	$$-20.42000	
$$0.21643	$$196.00000	$$172.00000	$$8.00000	$$-25.19000	
$$0.21343	$$196.00000	$$172.00000	$$8.00000	$$-27.38000	
$$0.15923	$$196.00000	$$172.00000	$$8.00000	$$-30.94000	
$$0.15513	$$196.00000	$$170.00000	$$6.00000	$$-31.54000	
$$0.14912	$$194.00000	$$172.00000	$$8.00000	$$-31.25000	
$$0.14347	$$194.00000	$$172.00000	$$8.00000	$$-29.73000	
$$0.19767	$$194.00000	$$172.00000	$$8.00000	$$-28.83000	
$$0.17535	$$196.00000	$$170.00000	$$6.00000	$$-27.52000	
$$0.16324	$$194.00000	$$172.00000	$$8.00000	$$-26.66000	
$$0.15613	$$194.00000	$$172.00000	$$8.00000	$$-23.76000	
$$0.15567	$$194.00000	$$172.00000	$$8.00000	$$-18.35000	
$$0.15048	$$194.00000	$$172.00000	$$8.00000	$$-14.62000	
$$0.15076	$$194.00000	$$172.00000	$$8.00000	$$-9.55000	
$$0.15094	$$194.00000	$$172.00000	$$8.00000	$$-1.69000	
$$0.15112	$$194.00000	$$172.00000	$$8.00000	$$23.56000	
$$0.14565	$$194.00000	$$172.00000	$$8.00000	$$29.28000	
$$0.14602	$$194.00000	$$172.00000	$$8.00000	$$30.04000	
$$0.14666	$$194.00000	$$172.00000	$$8.00000	$$29.59000	
$$0.14611	$$194.00000	$$172.00000	$$8.00000	$$30.29000	
$$0.14675	$$194.00000	$$172.00000	$$8.00000	$$34.71000	
$$0.15595	$$194.00000	$$172.00000	$$8.00000	$$36.27000	
$$0.16688	$$194.00000	$$172.00000	$$8.00000	$$32.61000	
$$0.18054	$$194.00000	$$172.00000	$$8.00000	$$29.63000	
$$0.18492	$$194.00000	$$172.00000	$$8.00000	$$28.75000	
$$0.19712	$$194.00000	$$172.00000	$$8.00000	$$25.57000	
$$0.20286	$$194.00000	$$172.00000	$$8.00000	$$21.37000	
$$0.20687	$$194.00000	$$172.00000	$$8.00000	$$18.79000	
$$0.21397	$$196.00000	$$170.00000	$$6.00000	$$13.06000	
$$0.21634	$$196.00000	$$170.00000	$$6.00000	$$10.46000	
$$0.21452	$$196.00000	$$172.00000	$$8.00000	$$9.71000	
$$0.24057	$$196.00000	$$172.00000	$$8.00000	$$7.99000	
$$0.24412	$$196.00000	$$172.00000	$$8.00000	$$-2.60000	
$$0.16761	$$196.00000	$$172.00000	$$8.00000	$$-6.92000	
$$0.16679	$$196.00000	$$172.00000	$$8.00000	$$-10.77000	
